salesorderid;revisionnumber;orderdate;duedate;shipdate;status;onlineorderflag;purchaseordernumber;accountnumber;customerid;territoryid;shiptoaddressid;creditcardid;subtotal;taxamt;freight;totaldue;comment
48998;8;24-12-2012 0:00;05-01-2013 0:00;31-12-2012 0:00;5;1;NULL;10-4030-026661;26661;9;21250;16332;783;626392;195748;865204;NULL
48999;8;25-12-2012 0:00;06-01-2013 0:00;01-01-2013 0:00;5;1;NULL;10-4030-015463;15463;7;13287;4956;21815625;174525;545391;24106266;NULL
49000;8;25-12-2012 0:00;06-01-2013 0:00;01-01-2013 0:00;5;1;NULL;10-4030-012460;12460;10;16512;16633;20490982;1639279;512275;22642536;NULL
49001;8;25-12-2012 0:00;06-01-2013 0:00;01-01-2013 0:00;5;1;NULL;10-4030-029380;29380;7;24287;16530;20714196;1657136;517855;22889187;NULL
49002;8;25-12-2012 0:00;06-01-2013 0:00;01-01-2013 0:00;5;1;NULL;10-4030-023323;23323;9;11818;3304;21815625;174525;545391;24106266;NULL
49003;8;25-12-2012 0:00;06-01-2013 0:00;01-01-2013 0:00;5;1;NULL;10-4030-023325;23325;9;29791;NULL;2443;195468;610838;26999018;NULL
49004;8;25-12-2012 0:00;06-01-2013 0:00;01-01-2013 0:00;5;1;NULL;10-4030-023420;23420;9;25909;14817;2443;195468;610838;26999018;NULL
49005;8;25-12-2012 0:00;06-01-2013 0:00;01-01-2013 0:00;5;1;NULL;10-4030-026723;26723;4;23276;9398;20490982;1639279;512275;22642536;NULL
49006;8;25-12-2012 0:00;06-01-2013 0:00;01-01-2013 0:00;5;1;NULL;10-4030-013633;13633;9;21750;12832;20490982;1639279;512275;22642536;NULL
49007;8;25-12-2012 0:00;06-01-2013 0:00;01-01-2013 0:00;5;1;NULL;10-4030-013637;13637;9;28489;12992;20490982;1639279;512275;22642536;NULL
49008;8;25-12-2012 0:00;06-01-2013 0:00;01-01-2013 0:00;5;1;NULL;10-4030-026660;26660;9;14094;4078;783;626392;195748;865204;NULL
49009;8;26-12-2012 0:00;07-01-2013 0:00;02-01-2013 0:00;5;1;NULL;10-4030-020890;20890;10;21742;10533;783;626392;195748;865204;NULL
49010;8;26-12-2012 0:00;07-01-2013 0:00;02-01-2013 0:00;5;1;NULL;10-4030-023416;23416;9;29686;NULL;2443;195468;610838;26999018;NULL
49011;8;26-12-2012 0:00;07-01-2013 0:00;02-01-2013 0:00;5;1;NULL;10-4030-026698;26698;4;17970;727;20490982;1639279;512275;22642536;NULL
49012;8;27-12-2012 0:00;08-01-2013 0:00;03-01-2013 0:00;5;1;NULL;10-4030-016572;16572;8;22653;4008;2443;195468;610838;26999018;NULL
49013;8;27-12-2012 0:00;08-01-2013 0:00;03-01-2013 0:00;5;1;NULL;10-4030-013745;13745;1;27983;5542;2443;195468;610838;26999018;NULL
49014;8;27-12-2012 0:00;08-01-2013 0:00;03-01-2013 0:00;5;1;NULL;10-4030-023331;23331;9;23596;6921;2443;195468;610838;26999018;NULL
49015;8;27-12-2012 0:00;08-01-2013 0:00;03-01-2013 0:00;5;1;NULL;10-4030-013965;13965;9;12794;2753;20714196;1657136;517855;22889187;NULL
49016;8;27-12-2012 0:00;08-01-2013 0:00;03-01-2013 0:00;5;1;NULL;10-4030-013971;13971;9;13824;7148;20490982;1639279;512275;22642536;NULL
49017;8;28-12-2012 0:00;09-01-2013 0:00;04-01-2013 0:00;5;1;NULL;10-4030-017744;17744;10;29460;NULL;21815625;174525;545391;24106266;NULL
49018;8;28-12-2012 0:00;09-01-2013 0:00;04-01-2013 0:00;5;1;NULL;10-4030-017747;17747;10;17190;8540;21815625;174525;545391;24106266;NULL
49019;8;28-12-2012 0:00;09-01-2013 0:00;04-01-2013 0:00;5;1;NULL;10-4030-017782;17782;10;25378;14798;21815625;174525;545391;24106266;NULL
49020;8;28-12-2012 0:00;09-01-2013 0:00;04-01-2013 0:00;5;1;NULL;10-4030-019035;19035;8;13073;1848;10004375;80035;250109;11054834;NULL
49021;8;28-12-2012 0:00;09-01-2013 0:00;04-01-2013 0:00;5;1;NULL;10-4030-013744;13744;1;14163;6839;21815625;174525;545391;24106266;NULL
49022;8;28-12-2012 0:00;09-01-2013 0:00;04-01-2013 0:00;5;1;NULL;10-4030-023116;23116;9;16756;11535;21815625;174525;545391;24106266;NULL
49023;8;28-12-2012 0:00;09-01-2013 0:00;04-01-2013 0:00;5;1;NULL;10-4030-026589;26589;9;29044;7599;783;626392;195748;865204;NULL
49024;8;28-12-2012 0:00;09-01-2013 0:00;04-01-2013 0:00;5;1;NULL;10-4030-026654;26654;9;27647;6496;783;626392;195748;865204;NULL
49025;8;29-12-2012 0:00;10-01-2013 0:00;05-01-2013 0:00;5;1;NULL;10-4030-019319;19319;7;14684;2321;783;626392;195748;865204;NULL
49026;8;29-12-2012 0:00;10-01-2013 0:00;05-01-2013 0:00;5;1;NULL;10-4030-016549;16549;8;22876;4952;2443;195468;610838;26999018;NULL
49027;8;29-12-2012 0:00;10-01-2013 0:00;05-01-2013 0:00;5;1;NULL;10-4030-015501;15501;4;15654;4325;783;626392;195748;865204;NULL
49028;8;29-12-2012 0:00;10-01-2013 0:00;05-01-2013 0:00;5;1;NULL;10-4030-013648;13648;9;19500;8175;20490982;1639279;512275;22642536;NULL
49029;8;29-12-2012 0:00;10-01-2013 0:00;05-01-2013 0:00;5;1;NULL;10-4030-025020;25020;9;23770;18362;10004375;80035;250109;11054834;NULL
49030;8;29-12-2012 0:00;10-01-2013 0:00;05-01-2013 0:00;5;1;NULL;10-4030-023119;23119;9;17910;17148;21815625;174525;545391;24106266;NULL
49031;8;30-12-2012 0:00;11-01-2013 0:00;06-01-2013 0:00;5;1;NULL;10-4030-029389;29389;7;25159;2535;20490982;1639279;512275;22642536;NULL
49032;8;30-12-2012 0:00;11-01-2013 0:00;06-01-2013 0:00;5;1;NULL;10-4030-015085;15085;7;29688;NULL;2443;195468;610838;26999018;NULL
49033;8;30-12-2012 0:00;11-01-2013 0:00;06-01-2013 0:00;5;1;NULL;10-4030-013747;13747;1;23404;4926;21815625;174525;545391;24106266;NULL
49034;8;30-12-2012 0:00;11-01-2013 0:00;06-01-2013 0:00;5;1;NULL;10-4030-023321;23321;9;14164;10599;2443;195468;610838;26999018;NULL
49035;8;30-12-2012 0:00;11-01-2013 0:00;06-01-2013 0:00;5;1;NULL;10-4030-023343;23343;9;19956;1113;21815625;174525;545391;24106266;NULL
49036;8;30-12-2012 0:00;11-01-2013 0:00;06-01-2013 0:00;5;1;NULL;10-4030-026731;26731;4;26948;4993;20490982;1639279;512275;22642536;NULL
49037;8;30-12-2012 0:00;11-01-2013 0:00;06-01-2013 0:00;5;1;NULL;10-4030-020708;20708;6;13972;17291;20714196;1657136;517855;22889187;NULL
49038;8;30-12-2012 0:00;11-01-2013 0:00;06-01-2013 0:00;5;1;NULL;10-4030-021138;21138;6;18750;8080;20490982;1639279;512275;22642536;NULL
49039;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO20039119229;10-4020-000065;29797;6;455;10662;51685696;4938425;1543258;58167379;NULL
49040;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO19923195099;10-4020-000018;29955;3;756;13712;172598627;16725054;522658;194550261;NULL
49041;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO19691174434;10-4020-000353;29620;6;503;5577;205146;177793;5556;2284813;NULL
49042;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO19459119840;10-4020-000334;30115;6;499;18911;1839291;175603;548759;20697699;NULL
49043;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO18908127605;10-4020-000164;29717;1;851;15882;209256;206466;64521;2363547;NULL
49044;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO18734120558;10-4020-000449;30085;5;803;12671;404865;392988;122809;4564447;NULL
49045;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO19227111923;10-4020-000210;29539;6;480;181;7047;6765034;2114073;79348207;NULL
49046;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO18647162753;10-4020-000583;30028;4;1087;18037;25956818;247909;774716;29210624;NULL
49047;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO18415191482;10-4020-000191;29892;6;476;11072;4899805;467151;145985;5512941;NULL
49048;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO17806160287;10-4020-000101;29677;6;461;12554;4698;4510022;1409382;52898804;NULL
49049;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO17313122243;10-4020-000389;29680;6;509;18049;136764;118529;3704;1523209;NULL
49050;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO16791114833;10-4020-000036;29961;2;758;3274;2514772;248124;77539;2840435;NULL
49051;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO16907188118;10-4020-000217;29991;1;856;10453;12428518;1193138;372856;13994512;NULL
49052;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO16733182723;10-4020-000533;30074;6;534;18260;884467968;84854147;26516921;995839036;NULL
49053;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO16414175823;10-4020-000236;29997;1;859;15977;487432715;46813297;14629155;548875167;NULL
49054;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO14558112909;10-4020-000002;29816;1;297;10004;13206349;126;393531;1485918;NULL
49055;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO14819164751;10-4020-000462;29766;6;522;10919;22794;19755;1;253868;NULL
49056;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO13282147301;10-4020-000157;29630;7;683;5589;647994;622074;194398;7296412;NULL
49057;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO12383113265;10-4020-000089;29633;2;763;13923;2349;2255011;704691;26449402;NULL
49058;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO12499147561;10-4020-000078;29703;4;1001;15090;38334652;36690252;11465704;431502476;NULL
49059;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO11919172735;10-4020-000073;29925;1;840;5343;263;253261;79144;2964905;NULL
49060;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO638179417;10-4020-000280;29780;6;490;1699;14118109;1338319;418225;15874653;NULL
49061;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO957194532;10-4020-000376;29904;10;655;15927;382854856;36718006;11474377;431047239;NULL
49062;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO928133820;10-4020-000484;30044;10;661;18354;257106223;2468224;771;289501663;NULL
49063;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO609128703;10-4020-000492;29757;4;1070;13246;159558;138284;43214;1777078;NULL
49064;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO1247190988;10-4020-000296;29691;5;940;15443;8158241;7831911;2447472;91861793;NULL
49065;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO1508143526;10-4020-000430;29618;10;658;17923;427406653;41009776;12815555;481231984;NULL
49066;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO1595117888;10-4020-000426;29601;6;516;3318;225776026;21503616;671988;253999522;NULL
49067;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO1653190410;10-4020-000598;30032;3;624;11599;12428518;1193138;372856;13994512;NULL
49068;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO1769149811;10-4020-000540;30009;2;814;5690;11275056;10824054;3382517;126957131;NULL
49069;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO1914132192;10-4020-000066;29699;6;456;10064;61231246;5721211;1787878;68740335;NULL
49070;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO1827112158;10-4020-000317;29698;6;497;11745;236233817;22762669;7113334;26610982;NULL
49071;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO2030137880;10-4020-000661;29830;6;553;16905;418512;412932;129041;4727093;NULL
49072;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO2146179731;10-4020-000354;29515;6;504;14184;105323468;10190225;3184445;118698138;NULL
49073;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO2117174148;10-4020-000444;29544;6;519;12189;26412698;252;787062;2971836;NULL
49074;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO2320167746;10-4020-000529;29784;4;1078;14803;200782551;1934;6043813;226166564;NULL
49075;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO2175149217;10-4020-000137;29541;6;467;13667;209256;206466;64521;2363547;NULL
49076;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO2523199507;10-4020-000167;29716;4;1015;13468;790705683;75869002;23709063;890283748;NULL
49077;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO2465161576;10-4020-000148;29583;3;576;4789;647994;622074;194398;7296412;NULL
49078;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO2668184206;10-4020-000535;29786;7;704;451;246172453;23728043;7415014;27731551;NULL
49079;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO2784155866;10-4020-000625;30040;4;1095;2666;469794;451002;140938;528988;NULL
49080;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO3074196924;10-4020-000237;29593;3;585;8522;343996;317858;9933;3857148;NULL
49081;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO2958130222;10-4020-000559;30004;1;892;4842;12294589;1180281;368838;13843708;NULL
49082;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO3219158857;10-4020-000493;30047;4;1071;4626;6722505;638642;199576;7560723;NULL
49083;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO17400186684;10-4020-000150;29662;4;1013;10526;12294589;1180281;368838;13843708;NULL
49084;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO18183187957;10-4020-000667;29828;2;828;6183;247153619;23741541;7419232;278314392;NULL
49085;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO19198152404;10-4020-000653;30108;6;550;8292;231242315;2243181;7009941;260684066;NULL
49086;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO15196160156;10-4020-000258;30094;4;1031;3059;425944535;40886017;1277688;479607432;NULL
49087;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO14848126613;10-4020-000478;30042;6;523;10628;3244527;320127;10004;3664694;NULL
49088;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO11542199639;10-4020-000062;29798;5;914;7667;5637528;5412027;1691258;63478565;NULL
49089;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO12789114136;10-4020-000677;29983;6;554;15555;13890169;1318564;412051;15620784;NULL
49090;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO11571148651;10-4020-000512;29513;5;964;18154;404333035;38808455;12127642;455269132;NULL
49091;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO19546118667;10-4020-000206;29888;5;930;2364;43681833;41916567;13098927;491833824;NULL
49092;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO14442163644;10-4020-000127;29953;1;846;18364;200539916;19167703;5989907;225697526;NULL
49093;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO15370113221;10-4020-000381;30055;3;601;14975;222433338;21508679;6721462;250663479;NULL
49094;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO18705130501;10-4020-000479;29895;6;524;3815;446039551;42766576;13364555;502170682;NULL
49095;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO18676116817;10-4020-000697;29818;1;1104;14559;662653313;64433243;20135388;747221944;NULL
49096;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO15051190706;10-4020-000207;29540;5;931;17315;63752345;6098951;1905922;71757218;NULL
49097;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO18821119412;10-4020-000686;29986;7;714;12198;49996105;4793244;1497889;56287238;NULL
49098;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO17864140738;10-4020-000568;29855;6;539;8043;12428518;1193138;372856;13994512;NULL
49099;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO15689170019;10-4020-000328;30117;4;596;4623;785801157;75423193;23569748;884794098;NULL
49100;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO17603154869;10-4020-000012;29627;6;447;15954;170609144;1660;5187406;19239625;NULL
49101;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO15573181395;10-4020-000487;30045;1;886;2658;255031481;24454347;7641984;287127812;NULL
49102;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO17777193191;10-4020-000208;29988;6;478;9855;606996;598903;187157;685602;NULL
49103;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO17748175932;10-4020-000102;29946;6;462;14454;174944072;16846246;5264452;19705477;NULL
49104;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO11745119484;10-4020-000097;29919;4;1005;13064;446697475;4282;13381375;50289925;NULL
49105;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO14500175804;10-4020-000650;30107;1;1099;6386;251875169;24353204;7610376;283838749;NULL
49106;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO11020118737;10-4020-000336;29789;6;501;18316;151619116;14543441;4544825;170707382;NULL
49107;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO16878165000;10-4020-000115;29949;1;1008;6981;74838;7384;23075;845295;NULL
49108;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO14326188033;10-4020-000107;29675;2;765;18323;1409382;1353007;422815;15869642;NULL
49109;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO16762147827;10-4020-000259;29865;4;1032;11840;6577116;6314031;1973135;74058326;NULL
49110;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO16211161509;10-4020-000099;29945;5;919;6777;141615;139727;43665;1599542;NULL
49111;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO15921116106;10-4020-000077;29598;4;1000;15487;4228146;405902;1268444;47608924;NULL
49112;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO14529148314;10-4020-000289;29571;1;864;14363;50545996;4839651;1512391;56898038;NULL
49113;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO11658167469;10-4020-000233;29996;2;779;10395;251246122;24122373;7538241;282906736;NULL
49114;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO15631175128;10-4020-000043;29935;1;996;5570;33016168;31670749;9897109;371729538;NULL
49115;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO3625184218;10-4020-000666;29543;2;827;18295;200383553;19340808;6044003;225768364;NULL
49116;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO13572169665;10-4020-000527;30076;3;1076;4941;41513136;39844722;12451476;467427558;NULL
49117;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO11629122690;10-4020-000396;30060;2;798;15155;245200453;23703102;7407219;276310774;NULL
49118;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO13427116278;10-4020-000638;30103;7;710;336;539176388;51894785;1621712;607288293;NULL
49119;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO15254156972;10-4020-000377;29684;3;795;3827;7986498;7667038;2395949;89927967;NULL
49120;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO10469124155;10-4020-000335;29558;6;500;11282;68382;59264;1852;761604;NULL
49121;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO11803196527;10-4020-000513;30017;5;965;3904;13206349;126;393531;1485918;NULL
49122;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO18560157781;10-4020-000531;30011;5;969;4459;12684438;1217706;3805331;142826771;NULL
49123;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO18386193475;10-4020-000558;29509;2;816;8979;441300247;42315128;13223477;496838852;NULL
49124;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO3596184634;10-4020-000476;29896;5;960;10191;389941166;37457529;11705478;439104173;NULL
49125;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO3654156335;10-4020-000435;29732;4;607;6940;242520932;23472143;7335045;27332812;NULL
49126;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO13311143713;10-4020-000301;30026;7;691;2082;10805262;10373052;3241579;121667251;NULL
49127;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO3480145572;10-4020-000436;29616;4;608;17277;742050084;71196764;22248989;835495837;NULL
49128;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO16849144058;10-4020-000198;29554;3;776;1684;1879176;1804009;563753;21159522;NULL
49129;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO12702195272;10-4020-000175;29712;7;684;18231;430717873;41466038;12958137;485142048;NULL
49130;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO12122177177;10-4020-000022;29569;3;562;13917;14168495;1355517;423599;15947611;NULL
49131;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO8874177440;10-4020-000348;29511;3;1046;6264;141615;139727;43665;1599542;NULL
49132;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO3799126007;10-4020-000312;29522;4;1040;17861;311283693;29865925;9333102;35048272;NULL
49133;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO9512136037;10-4020-000135;29667;5;923;14371;10335468;9922049;310064;116377369;NULL
49134;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO12731120406;10-4020-000247;29869;7;688;19174;50318056;4819896;1506218;5664417;NULL
49135;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO4205160671;10-4020-000323;29590;3;789;1308;7361455;72633;226978;8314763;NULL
49136;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO4727180151;10-4020-000343;30112;1;870;9635;701645193;67274365;21023239;789942797;NULL
49137;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO4553119422;10-4020-000313;30022;4;1041;18386;2349;2255011;704691;26449402;NULL
49138;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO4466190674;10-4020-000352;29910;6;502;14606;336888473;3232442;10101381;379314274;NULL
49139;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO4843131080;10-4020-000257;29560;4;1030;9772;228208449;22012616;6878942;257100007;NULL
49140;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO4901154744;10-4020-000084;29705;6;459;6452;209871856;20011716;6253661;236137233;NULL
49141;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO4698128265;10-4020-000528;30012;4;1077;11652;939588;902004;281876;1057976;NULL
49142;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO5046187768;10-4020-000596;29753;1;897;15319;209256;206466;64521;2363547;NULL
49143;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO5162174219;10-4020-000669;29719;1;905;16523;198036;195396;61061;2236817;NULL
49144;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO5278142443;10-4020-000224;29993;5;932;16439;3244527;320127;10004;3664694;NULL
49145;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO5568187962;10-4020-000422;29880;5;954;8663;50545996;4839651;1512391;56898038;NULL
49146;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO5684148238;10-4020-000385;29901;4;1053;9973;265814832;25539455;798108;299335367;NULL
49147;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO5771172608;10-4020-000079;29924;3;1002;2504;821687862;78819532;24631104;925138498;NULL
49148;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO5800176571;10-4020-000063;29968;5;915;13420;7361455;72633;226978;8314763;NULL
49149;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO5858123072;10-4020-000566;29507;5;972;13160;235860261;22626888;7070903;265558052;NULL
49150;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO5742117725;10-4020-000541;29588;1;890;15842;18774529;1802355;563236;2114012;NULL
49151;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO6438151235;10-4020-000309;29523;4;593;15321;627025353;60188217;18808818;706022388;NULL
49152;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO6525119586;10-4020-000345;29792;4;597;16976;230970182;22329087;697784;260277109;NULL
49153;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO6496190220;10-4020-000226;29876;6;481;15771;25272998;2419826;756195;28449019;NULL
49154;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO6293130150;10-4020-000612;29846;5;979;10234;577782;544592;170185;6492597;NULL
49155;8;31-12-2012 0:00;12-01-2013 0:00;07-01-2013 0:00;5;0;PO6351171296;10-4020-000255;30095;4;587;13104;13089375;125658;392681;14738636;NULL
